id,sha256,source,licence,organe,classe,site,date,annotateur,split,images
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_165.jpg,3d0686a3a9dfa34ded350de8600ed023137120658f1a1b31234434bfb8d3b971,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_165.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_166.jpg,541c059851780a22306fbe1ac2d171cdfd957692fb8fbc21fe6717fc08b4d7e1,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_166.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_167.jpg,1e55c13bb4d7800f1c2b1b3cfefdb3ce470cf54ad6682f2e0cc5d82302d9930d,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_167.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_168.jpg,561f43146290292ccad5233070e663c626280bbfba1b3dfa30b16664b228ee9d,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_168.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_169.jpg,f8c015214ee0ea99ab29445af4ab03ebb036dc422646a6777e112d01d8ed1466,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_169.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_17.jpg,946b1a51f1573eacdd8c06e53562a7bee109837ee7460dd8b1085510ced4bb05,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_17.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_170.jpg,777e767975ce7c0513ebb79c674866dcda5d34269888623187256f1d11b497dd,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_170.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_171.jpg,4a49ad84341988841a1d79b5c8a0cad4447407b3199b7e6ab91165ab8d8a83bd,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_171.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_172.jpg,957ed278d6ae5aec916b9728188c270ad7ac1a8ee7722014ff04b64a27d8745b,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_172.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_173.jpg,dd6a4ebec024fe784ec93ebbe665e84217a0523847e6ac644b4e09840359d12f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_173.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_174.jpg,2822ecb4829b6be372c58c7c9dd3e4d47b7887b012c9c9d3c36fbb875496d9d9,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_174.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_175.jpg,2f8dbd57a1c11e6a8f921b466eeb2ff89ece12d1c0a8cbcae9b98cbe70272c84,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_175.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_176.jpg,816a903f5678606afe11f45b2017bbfcffb702508e5a310fc36dc0a4da70ddce,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_176.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_177.jpg,ddf2a82269079889021d938f9914e9404be610542f5b8e277d0a72ca65994888,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_177.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_178.jpg,57ce0502a68ff65d49685e2992a8faa33b57e77370293dc31c7386343bf05aed,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_178.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_179.jpg,74b6d020b19d27c64c1a1a8508102890719d24fee571f02cf86ee632f40e81b8,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_179.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_18.jpg,d518ad04a596e6724e71bc6df989bd71e0886a5ff80bba434fe16d7d02e79d9e,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_18.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_180.jpg,c9ad3ee563cfb2dd8a1de5552c79b75a1f391f048f391ab74d0e685b47868b3f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_180.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_181.jpg,b1d9c164d172ebf22cb6184dd1592d79643f4a403018afec37bf2b59cda0cf51,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_181.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_182.jpg,0663341e74380a62c0ca8f1d384f92b8c3c46eb51dd996b53ac6ec07057cd7aa,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_182.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_183.jpg,6837ced4a981ab7779bb9d9ba62dded1f990ccc72d1cec685706a45e4514b490,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_183.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_184.jpg,e0870c98e98fdf1c5ebf113efdded4bba40565aae064d4f4a46bc19f561a2fee,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_184.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_185.jpg,0f513558b946cec1bc7e936b966ae62fe96bee3bb76d58af60b2d4e1a9c7254f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_185.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_186.jpg,a7c993bc15f17de7f02175d15c13de750923604b22b55b641a1349316a10b6c5,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_186.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_187.jpg,50108c4ec81b424b01dff43ae68f45b65c347b520665c6e097f4ebe87ddf11d0,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_187.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_188.jpg,420fe8b913c5b66aee28c4f4aac5ddab474affab437b79f712b9a043e592a062,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_188.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_189.jpg,f1b1252021dff84efd6e7ec4ff5289886fbcbec642af7e56f50532bc9786787a,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_189.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_19.jpg,00a08bd4d5d8fe758ce8201218ddb4bd3e570f5775dc8757a54971495a0de2ab,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_19.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_190.jpg,a3abe3c1ec31e0833cd3d070d48d23320745a42883b8ae9ea212cc3a39ebbf59,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_190.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_191.jpg,c756a65fda6d319148b48dd09144834967c5ee73a32c64270a5187e638365717,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_191.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_192.jpg,1c8f749f1dbd6987ac47d2f32eaa63479f0578d2dec6e17c4c79ef9b5faf77dc,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_192.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_193.jpg,5f5f8fdf809fc37507db2aa7f7e1b3909b0694246878570d2f12317df6134a12,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_193.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_194.jpg,911ec3fc82394a10631fd05230d09c8b2089551a0d1a2fdd124b358077da9d28,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_194.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_195.jpg,6a6ea3f218ce897208dee05a11783f573e0b71c958120625532089e551a81fbc,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_195.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_196.jpg,1a8cbe6aedf07a8f4d8c874cb09778da07a55989770f25a2550eb3f43f808c3a,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_196.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_197.jpg,b87d68b10aee99cd8623cc66668244d63525f6f327da44d40ed33a304f40438c,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_197.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_198.jpg,cb3e2e3b02d6ec32e846674574c9e17aab799a1529fbee1119f7c673ec910931,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_198.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_199.jpg,08dda03ca96d0dee0b8018240e4bdbf25871908496fa5c848ac8619d28e43c9e,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_199.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_2.jpg,5ba74716dd8192e8911bede9766e1254f5d67cd2c270b204b1fb894e27a4a714,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_2.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_20.jpg,39cf20e2c6558cffe6bfdbf893219e81c3c2e600b4ee7279c4f6be355d365b7f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_20.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_200.jpg,0dbb9bad4b87458b3bedeb5a5351e437148e02d5e7b855d68b8508a0913d9e84,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_200.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_201.jpg,da748f112b72af7a0c599bc5392d2641de8de7f3197f5964da2f6d55adb10788,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_201.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_202.jpg,eaf50eac2a5d6a6956a25e13790cef402cd11aa1fdbe410afd791df91e1cda1a,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_202.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_203.jpg,122dd8568ad4c2a743ad011be4e507a326c1aee8aaa1b38a945cfb4274b40c17,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_203.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_204.jpg,ab64708a4e292c5ae3f2a956235ee003f63cafe5c3509ca6d3b248170257c05c,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_204.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_205.jpg,22a0fba7d4ff164ba9a089b20360fb7351278c5b97f03945368ea9c50870975e,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_205.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_206.jpg,c6cfa75c8f74bdefa07dd2fe3aefdaca66857f0e75015b428dc6cd3134726d14,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_206.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_207.jpg,ffb205d39b4e1e34f5bf6a6304a6320b2478f9cb87ffb11deb65d5a3b8a47176,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_207.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_208.jpg,befa0c47f942d6229c99d7d66e3186ea1135111e56fc4e329ba1d5410991ede3,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_208.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_209.jpg,75721764e011a3d6867dba060e023297364fa6ccd13fd323fb649b546749c20e,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_209.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_21.jpg,dbc73723584abcf460eeef69133fd301067948ca65f29cb56c3bd85f5aae3fa7,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_21.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_210.jpg,698e242bc7f41c8581a7feda3a722e94631d37b9541bb56fa994956134a1c81c,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_210.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_211.jpg,ca3d6181e7245c6c6cdfa31ae588e62e6d9536c7499f9c62339b7ac00a540ae3,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_211.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_212.jpg,86385dbdf0e7990ea969105304c87aba0da47486642b6ae3db742ad76cb54f4c,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_212.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_213.jpg,6b82870956579031da963be0fd02910f21c079bcd3de9cefc9185e2ce9582ce7,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_213.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_214.jpg,546fbc00018b462e81f84e4c54ec0112f565cab3e5b555d748637afe18ec1a6a,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_214.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_215.jpg,f777ae4a515bec44c041de4ef9db40c282584d0486d464a34915a0be194f1e1b,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_215.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_216.jpg,09ede2115c4a1c19ebe2e9fa6342dc1e7793bf138a666c4ba31d3577c0328bd7,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_216.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_217.jpg,ef15d4688a50457d83d191171809b3e8ab0e9fecb78da612c565cbd32f3b21bb,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_217.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_218.jpg,dfa79d9c03308213b9281412310aa09be678f81449f4743b9bd7b59a6eecf90d,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_218.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_22.jpg,6ce003dc55fd9c768d5f8e2365c2306c21d10f60f9237626f806c409ed7d777b,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_22.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_23.jpg,39cdd5b066c7b35f414140fa1b3ab5dc68efee2fbe06ad424f28706571821e5a,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_23.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_24.jpg,f708a98ebe47a7edc6b0fa7f9b26e3a4f4a28903ec95ac696ae86d6b13f8db4c,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_24.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_25.jpg,e6fa4de135e5b36df37fba20c644574aab9496736f0e3df845db2208ad736ccb,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_25.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_26.jpg,223a83d26654877684fed28965e57bda512c6594a327262c45dcc4dbe126e91f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_26.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_27.jpg,cb7ea65c8d0c01f752bd25a761a827f51a58e1e433e21796553ff1a99428d7b0,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_27.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_28.jpg,0c68a7a7f1930fcbb2c94a83314bb5ee524c37b73348c845e26cf97c2fde7a0f,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_28.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_29.jpg,6cc162a18c761ad67650f28342e050cea8d586b7c0beaa47d01734e1a58a1c65,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_29.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_3.jpg,592b109fa1664ed18c04acee301bdc2656a9117029bdf74e533feb9369389481,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_3.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_30.jpg,21f972b1969422a8378db9d2121a08081ff6b93d20eacfb5d4d93eb740abc5ed,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_30.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_31.jpg,7ec096878be84a4c7c94e1101564da763c077812a4b0038f118994eed5262411,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_31.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_32.jpg,ea4320dc821f7b73a7fc55c9c6b057f4d5e757b4c0a3fbcaf9964ec4a2791aa9,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_32.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_33.jpg,bad212994063bd2c0921b7db92c6b53239fd94ef8fb54fa77b3b4423c07a0fc5,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_33.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_34.jpg,7f5b7f9d9405ac3ef097f807c488cc6fdbc760655167d2c2679ed20041ee6aad,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_34.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_35.jpg,e8ff497c6eacad467caf3ced63e53273c8fde28d12960fc210eb2abdc818b0e2,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_35.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_36.jpg,95d38687491b86cefc86988e5448875f3ae0302fbf5989f34dcb11364ba084c2,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_36.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_37.jpg,5d11a6fc456981b756566c4a92b82829de859d094782823e2e007db55525b0ec,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_37.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_38.jpg,ef87f55dbffbe363afe6e0ddbfd994d5aaee813f25dd1e63f6529e2c25d71176,ml/data/raw/dhan_shomadhan/Dhan-Shomadhan/White Background/Shath Blight/sb_wb_38.jpg,CC BY 4.0,tige_gaine,rhizoctone,,,,,1
